product_id,title,review_total,product_link,city_name,booked,variations.package_name,variations.variationsDetail.name,variations.variationsDetail.price,variations.variationsDetail.market_price,variations.variationsDetail.agent_price,variations.variationsDetail.agent_market_price,variations.variationsDetail.minimum_selling_price,variations
30586,KGB Burgers in Kuala Lumpur,113,https://www.klook.com/en-GB/activity/30586-kgb-burgers-kuala-lumpur/,Kuala Lumpur,1231,[Dine-In/Takeaway]Ala Carte Tornado or Bobcat Burger (Beef/Chicken),Tornado or Bobcat Burger (Beef/Chicken),14.00,16.50,13.35,16.50,null,"{""package_name"":""[Dine-In/Takeaway]Ala Carte Tornado or Bobcat Burger (Beef/Chicken)"",""variationsDetail"":{""name"":""Tornado or Bobcat Burger (Beef/Chicken)"",""price"":""14.00"",""market_price"":""16.50"",""agent_price"":""13.35"",""agent_market_price"":""16.50"",""minimum_selling_price"":null}}"
10630,Sky Mirror & Sekinchan Paddy Field Day Tour from Kuala Lumpur,110,https://www.klook.com/en-GB/activity/10630-sky-mirror-sekinchan-paddy-field-tour-kuala-lumpur/,Selangor,1213,Full Day Join In Tour,Person,389.00,400.00,371.00,400.00,null,"{""package_name"":""Full Day Join In Tour"",""variationsDetail"":{""name"":""Person"",""price"":""389.00"",""market_price"":""400.00"",""agent_price"":""371.00"",""agent_market_price"":""400.00"",""minimum_selling_price"":null}}"
14482,illusion 3D Art Museum Admission Ticket in Kuala Lumpur,76,https://www.klook.com/en-GB/activity/14482-illusion-3d-art-museum-admission-ticket-kuala-lumpur/,Kuala Lumpur,1150,illusion 3D Art Museum Central Market Admission Ticket,Malaysian Passport Holders (Adult),32.00,34.00,30.75,34.00,null,"{""package_name"":""illusion 3D Art Museum Central Market Admission Ticket"",""variationsDetail"":{""name"":""Malaysian Passport Holders (Adult)"",""price"":""32.00"",""market_price"":""34.00"",""agent_price"":""30.75"",""agent_market_price"":""34.00"",""minimum_selling_price"":null}}"
14482,illusion 3D Art Museum Admission Ticket in Kuala Lumpur,76,https://www.klook.com/en-GB/activity/14482-illusion-3d-art-museum-admission-ticket-kuala-lumpur/,Kuala Lumpur,1150,illusion 3D Art Museum Central Market Admission Ticket,Malaysian Passport Holders (Child 4-12/Senior 60+),16.00,17.00,14.85,17.00,null,"{""package_name"":""illusion 3D Art Museum Central Market Admission Ticket"",""variationsDetail"":{""name"":""Malaysian Passport Holders (Child 4-12/Senior 60+)"",""price"":""16.00"",""market_price"":""17.00"",""agent_price"":""14.85"",""agent_market_price"":""17.00"",""minimum_selling_price"":null}}"
14482,illusion 3D Art Museum Admission Ticket in Kuala Lumpur,76,https://www.klook.com/en-GB/activity/14482-illusion-3d-art-museum-admission-ticket-kuala-lumpur/,Kuala Lumpur,1150,illusion 3D Art Museum Central Market Admission Ticket,Non Malaysian Passport Holders (Adult),45.00,50.00,42.40,50.00,null,"{""package_name"":""illusion 3D Art Museum Central Market Admission Ticket"",""variationsDetail"":{""name"":""Non Malaysian Passport Holders (Adult)"",""price"":""45.00"",""market_price"":""50.00"",""agent_price"":""42.40"",""agent_market_price"":""50.00"",""minimum_selling_price"":null}}"
14482,illusion 3D Art Museum Admission Ticket in Kuala Lumpur,76,https://www.klook.com/en-GB/activity/14482-illusion-3d-art-museum-admission-ticket-kuala-lumpur/,Kuala Lumpur,1150,illusion 3D Art Museum Central Market Admission Ticket,Non Malaysian Passport Holders (Child 4-12/Senior 60+),22.00,25.00,21.20,25.00,null,"{""package_name"":""illusion 3D Art Museum Central Market Admission Ticket"",""variationsDetail"":{""name"":""Non Malaysian Passport Holders (Child 4-12/Senior 60+)"",""price"":""22.00"",""market_price"":""25.00"",""agent_price"":""21.20"",""agent_market_price"":""25.00"",""minimum_selling_price"":null}}"
30619,Cameron Highlands and Mossy Forest Half Day Trip,93,https://www.klook.com/en-GB/activity/30619-cameron-highlands-gunung-brinchang-mossy-forest-day-trip/,Cameron Highlands,1063,Join In Half Day Trip,Adult,75.00,65.00,51.69,65.00,null,"{""package_name"":""Join In Half Day Trip"",""variationsDetail"":{""name"":""Adult"",""price"":""75.00"",""market_price"":""65.00"",""agent_price"":""51.69"",""agent_market_price"":""65.00"",""minimum_selling_price"":null}}"
30619,Cameron Highlands and Mossy Forest Half Day Trip,93,https://www.klook.com/en-GB/activity/30619-cameron-highlands-gunung-brinchang-mossy-forest-day-trip/,Cameron Highlands,1063,Join In Half Day Trip,Child(4-12),65.00,55.00,43.75,55.00,null,"{""package_name"":""Join In Half Day Trip"",""variationsDetail"":{""name"":""Child(4-12)"",""price"":""65.00"",""market_price"":""55.00"",""agent_price"":""43.75"",""agent_market_price"":""55.00"",""minimum_selling_price"":null}}"
34112,Splash Out Langkawi Water Theme Park Ticket,19,https://www.klook.com/en-GB/activity/34112-splash-out-water-theme-park-ticket-langkawi/,Langkawi,998,Splash Out Langkawi Malaysian Admission Ticket,Adult,45.00,50.00,40.55,50.00,45.00,"{""package_name"":""Splash Out Langkawi Malaysian Admission Ticket"",""variationsDetail"":{""name"":""Adult"",""price"":""45.00"",""market_price"":""50.00"",""agent_price"":""40.55"",""agent_market_price"":""50.00"",""minimum_selling_price"":""45.00""}}"
34112,Splash Out Langkawi Water Theme Park Ticket,19,https://www.klook.com/en-GB/activity/34112-splash-out-water-theme-park-ticket-langkawi/,Langkawi,998,Splash Out Langkawi Malaysian Admission Ticket,Child(3-12),32.00,35.00,28.85,35.00,32.00,"{""package_name"":""Splash Out Langkawi Malaysian Admission Ticket"",""variationsDetail"":{""name"":""Child(3-12)"",""price"":""32.00"",""market_price"":""35.00"",""agent_price"":""28.85"",""agent_market_price"":""35.00"",""minimum_selling_price"":""32.00""}}"
34112,Splash Out Langkawi Water Theme Park Ticket,19,https://www.klook.com/en-GB/activity/34112-splash-out-water-theme-park-ticket-langkawi/,Langkawi,998,Splash Out Langkawi Malaysian Admission Ticket,Senior(61+),32.00,35.00,28.85,35.00,null,"{""package_name"":""Splash Out Langkawi Malaysian Admission Ticket"",""variationsDetail"":{""name"":""Senior(61+)"",""price"":""32.00"",""market_price"":""35.00"",""agent_price"":""28.85"",""agent_market_price"":""35.00"",""minimum_selling_price"":null}}"
34112,Splash Out Langkawi Water Theme Park Ticket,19,https://www.klook.com/en-GB/activity/34112-splash-out-water-theme-park-ticket-langkawi/,Langkawi,998,Splash Out Langkawi Non-Malaysian Admission Ticket,Adult,45.00,50.00,40.55,50.00,null,"{""package_name"":""Splash Out Langkawi Non-Malaysian Admission Ticket"",""variationsDetail"":{""name"":""Adult"",""price"":""45.00"",""market_price"":""50.00"",""agent_price"":""40.55"",""agent_market_price"":""50.00"",""minimum_selling_price"":null}}"
34112,Splash Out Langkawi Water Theme Park Ticket,19,https://www.klook.com/en-GB/activity/34112-splash-out-water-theme-park-ticket-langkawi/,Langkawi,998,Splash Out Langkawi Non-Malaysian Admission Ticket,Child(3-12),32.00,35.00,28.85,35.00,null,"{""package_name"":""Splash Out Langkawi Non-Malaysian Admission Ticket"",""variationsDetail"":{""name"":""Child(3-12)"",""price"":""32.00"",""market_price"":""35.00"",""agent_price"":""28.85"",""agent_market_price"":""35.00"",""minimum_selling_price"":null}}"
34112,Splash Out Langkawi Water Theme Park Ticket,19,https://www.klook.com/en-GB/activity/34112-splash-out-water-theme-park-ticket-langkawi/,Langkawi,998,Splash Out Langkawi Non-Malaysian Admission Ticket,Senior(61+),32.00,35.00,28.85,35.00,null,"{""package_name"":""Splash Out Langkawi Non-Malaysian Admission Ticket"",""variationsDetail"":{""name"":""Senior(61+)"",""price"":""32.00"",""market_price"":""35.00"",""agent_price"":""28.85"",""agent_market_price"":""35.00"",""minimum_selling_price"":null}}"
34129,Langkawi Adventure and Xtreme Park Ticket,21,https://www.klook.com/en-GB/activity/34129-langkawi-adventure-xtreme-park-ticket/,Langkawi,962,8-in-1 Ticket,Adult,70.00,75.00,68.90,75.00,null,"{""package_name"":""8-in-1 Ticket"",""variationsDetail"":{""name"":""Adult"",""price"":""70.00"",""market_price"":""75.00"",""agent_price"":""68.90"",""agent_market_price"":""75.00"",""minimum_selling_price"":null}}"
34129,Langkawi Adventure and Xtreme Park Ticket,21,https://www.klook.com/en-GB/activity/34129-langkawi-adventure-xtreme-park-ticket/,Langkawi,962,8-in-1 Ticket,Child(3-6),50.00,55.00,47.70,55.00,null,"{""package_name"":""8-in-1 Ticket"",""variationsDetail"":{""name"":""Child(3-6)"",""price"":""50.00"",""market_price"":""55.00"",""agent_price"":""47.70"",""agent_market_price"":""55.00"",""minimum_selling_price"":null}}"
34129,Langkawi Adventure and Xtreme Park Ticket,21,https://www.klook.com/en-GB/activity/34129-langkawi-adventure-xtreme-park-ticket/,Langkawi,962,6-in-1 Ticket,Adult,55.00,55.00,53.00,55.00,null,"{""package_name"":""6-in-1 Ticket"",""variationsDetail"":{""name"":""Adult"",""price"":""55.00"",""market_price"":""55.00"",""agent_price"":""53.00"",""agent_market_price"":""55.00"",""minimum_selling_price"":null}}"
34129,Langkawi Adventure and Xtreme Park Ticket,21,https://www.klook.com/en-GB/activity/34129-langkawi-adventure-xtreme-park-ticket/,Langkawi,962,6-in-1 Ticket,Child(3-6),45.00,45.00,42.40,45.00,null,"{""package_name"":""6-in-1 Ticket"",""variationsDetail"":{""name"":""Child(3-6)"",""price"":""45.00"",""market_price"":""45.00"",""agent_price"":""42.40"",""agent_market_price"":""45.00"",""minimum_selling_price"":null}}"
46578,Jump Street Trampoline Park Malaysia ,28,https://www.klook.com/en-GB/activity/46578-jump-street-asia-trampoline-park/,Selangor,832,Admission Ticket (2-hour Session),Session 1 (10:00am – 12:00pm),45.00,45.00,40.55,45.00,null,"{""package_name"":""Admission Ticket (2-hour Session)"",""variationsDetail"":{""name"":""Session 1 (10:00am – 12:00pm)"",""price"":""45.00"",""market_price"":""45.00"",""agent_price"":""40.55"",""agent_market_price"":""45.00"",""minimum_selling_price"":null}}"
46578,Jump Street Trampoline Park Malaysia ,28,https://www.klook.com/en-GB/activity/46578-jump-street-asia-trampoline-park/,Selangor,832,Admission Ticket (2-hour Session),Session 2 (12:10pm – 2:10pm),45.00,45.00,40.55,45.00,null,"{""package_name"":""Admission Ticket (2-hour Session)"",""variationsDetail"":{""name"":""Session 2 (12:10pm – 2:10pm)"",""price"":""45.00"",""market_price"":""45.00"",""agent_price"":""40.55"",""agent_market_price"":""45.00"",""minimum_selling_price"":null}}"
46578,Jump Street Trampoline Park Malaysia ,28,https://www.klook.com/en-GB/activity/46578-jump-street-asia-trampoline-park/,Selangor,832,Admission Ticket (2-hour Session),Session 3 (2:20pm – 4:20pm),45.00,45.00,40.55,45.00,null,"{""package_name"":""Admission Ticket (2-hour Session)"",""variationsDetail"":{""name"":""Session 3 (2:20pm – 4:20pm)"",""price"":""45.00"",""market_price"":""45.00"",""agent_price"":""40.55"",""agent_market_price"":""45.00"",""minimum_selling_price"":null}}"
46578,Jump Street Trampoline Park Malaysia ,28,https://www.klook.com/en-GB/activity/46578-jump-street-asia-trampoline-park/,Selangor,832,Admission Ticket (2-hour Session),Session 4 (4:30pm - 6:30pm),45.00,45.00,40.55,45.00,null,"{""package_name"":""Admission Ticket (2-hour Session)"",""variationsDetail"":{""name"":""Session 4 (4:30pm - 6:30pm)"",""price"":""45.00"",""market_price"":""45.00"",""agent_price"":""40.55"",""agent_market_price"":""45.00"",""minimum_selling_price"":null}}"
46578,Jump Street Trampoline Park Malaysia ,28,https://www.klook.com/en-GB/activity/46578-jump-street-asia-trampoline-park/,Selangor,832,Admission Ticket (2-hour Session),Non Jumper (entry only),22.50,22.50,20.29,22.50,null,"{""package_name"":""Admission Ticket (2-hour Session)"",""variationsDetail"":{""name"":""Non Jumper (entry only)"",""price"":""22.50"",""market_price"":""22.50"",""agent_price"":""20.29"",""agent_market_price"":""22.50"",""minimum_selling_price"":null}}"
30235,Salad Atelier in Kuala Lumpur,143,https://www.klook.com/en-GB/activity/30235-salad-atelier-kuala-lumpur/,Kuala Lumpur,817,[Takeaway] Meatless HG Yee Sang ,Meatless HG Yee Sang for 4 - 6 pax,48.00,58.00,45.79,58.00,null,"{""package_name"":""[Takeaway] Meatless HG Yee Sang "",""variationsDetail"":{""name"":""Meatless HG Yee Sang for 4 - 6 pax"",""price"":""48.00"",""market_price"":""58.00"",""agent_price"":""45.79"",""agent_market_price"":""58.00"",""minimum_selling_price"":null}}"
30235,Salad Atelier in Kuala Lumpur,143,https://www.klook.com/en-GB/activity/30235-salad-atelier-kuala-lumpur/,Kuala Lumpur,817,[Takeaway] Meatless HG Yee Sang ,Meatless HG Yee Sang for 8 - 10 pax,62.00,76.00,59.15,76.00,null,"{""package_name"":""[Takeaway] Meatless HG Yee Sang "",""variationsDetail"":{""name"":""Meatless HG Yee Sang for 8 - 10 pax"",""price"":""62.00"",""market_price"":""76.00"",""agent_price"":""59.15"",""agent_market_price"":""76.00"",""minimum_selling_price"":null}}"
30235,Salad Atelier in Kuala Lumpur,143,https://www.klook.com/en-GB/activity/30235-salad-atelier-kuala-lumpur/,Kuala Lumpur,817,[Takeaway] Salmon HUAT Yee Sang,Salmon HUAT Yee Sang for 4 - 6 pax,58.00,78.00,55.35,78.00,null,"{""package_name"":""[Takeaway] Salmon HUAT Yee Sang"",""variationsDetail"":{""name"":""Salmon HUAT Yee Sang for 4 - 6 pax"",""price"":""58.00"",""market_price"":""78.00"",""agent_price"":""55.35"",""agent_market_price"":""78.00"",""minimum_selling_price"":null}}"
30235,Salad Atelier in Kuala Lumpur,143,https://www.klook.com/en-GB/activity/30235-salad-atelier-kuala-lumpur/,Kuala Lumpur,817,[Takeaway] Salmon HUAT Yee Sang,Salmon HUAT Yee Sang for 8 - 10 pax,62.00,76.00,59.15,76.00,null,"{""package_name"":""[Takeaway] Salmon HUAT Yee Sang"",""variationsDetail"":{""name"":""Salmon HUAT Yee Sang for 8 - 10 pax"",""price"":""62.00"",""market_price"":""76.00"",""agent_price"":""59.15"",""agent_market_price"":""76.00"",""minimum_selling_price"":null}}"
50007,Restoran Berputar Atmosphere 360 di Menara KL,49,https://www.klook.com/en-GB/activity/50007-restoran-berputar-atmosphere-360-menara-kl/,Kuala Lumpur,814,Buffet Makan Tengah Hari (Isnin-Jumaat),Dewasa,92.09,93.00,88.75,93.00,null,"{""package_name"":""Buffet Makan Tengah Hari (Isnin-Jumaat)"",""variationsDetail"":{""name"":""Dewasa"",""price"":""92.09"",""market_price"":""93.00"",""agent_price"":""88.75"",""agent_market_price"":""93.00"",""minimum_selling_price"":null}}"
50007,Restoran Berputar Atmosphere 360 di Menara KL,49,https://www.klook.com/en-GB/activity/50007-restoran-berputar-atmosphere-360-menara-kl/,Kuala Lumpur,814,Buffet Makan Tengah Hari (Isnin-Jumaat),Kanak-kanak/ Warga Emas/ OKU,61.39,62.00,59.15,62.00,null,"{""package_name"":""Buffet Makan Tengah Hari (Isnin-Jumaat)"",""variationsDetail"":{""name"":""Kanak-kanak/ Warga Emas/ OKU"",""price"":""61.39"",""market_price"":""62.00"",""agent_price"":""59.15"",""agent_market_price"":""62.00"",""minimum_selling_price"":null}}"
50007,Restoran Berputar Atmosphere 360 di Menara KL,49,https://www.klook.com/en-GB/activity/50007-restoran-berputar-atmosphere-360-menara-kl/,Kuala Lumpur,814,Buffet Minum Petang (Isnin-Jumaat),Dewasa,64.35,65.00,62.05,65.00,null,"{""package_name"":""Buffet Minum Petang (Isnin-Jumaat)"",""variationsDetail"":{""name"":""Dewasa"",""price"":""64.35"",""market_price"":""65.00"",""agent_price"":""62.05"",""agent_market_price"":""65.00"",""minimum_selling_price"":null}}"
50007,Restoran Berputar Atmosphere 360 di Menara KL,49,https://www.klook.com/en-GB/activity/50007-restoran-berputar-atmosphere-360-menara-kl/,Kuala Lumpur,814,Buffet Minum Petang (Isnin-Jumaat),Kanak-kanak/ Warga Emas/ OKU,47.55,48.00,45.79,48.00,null,"{""package_name"":""Buffet Minum Petang (Isnin-Jumaat)"",""variationsDetail"":{""name"":""Kanak-kanak/ Warga Emas/ OKU"",""price"":""47.55"",""market_price"":""48.00"",""agent_price"":""45.79"",""agent_market_price"":""48.00"",""minimum_selling_price"":null}}"
50007,Restoran Berputar Atmosphere 360 di Menara KL,49,https://www.klook.com/en-GB/activity/50007-restoran-berputar-atmosphere-360-menara-kl/,Kuala Lumpur,814,Buffet Makan Malam (Isnin-Jumaat),Dewasa,196.05,198.00,157.45,165.00,null,"{""package_name"":""Buffet Makan Malam (Isnin-Jumaat)"",""variationsDetail"":{""name"":""Dewasa"",""price"":""196.05"",""market_price"":""198.00"",""agent_price"":""157.45"",""agent_market_price"":""165.00"",""minimum_selling_price"":null}}"
50007,Restoran Berputar Atmosphere 360 di Menara KL,49,https://www.klook.com/en-GB/activity/50007-restoran-berputar-atmosphere-360-menara-kl/,Kuala Lumpur,814,Buffet Makan Malam (Isnin-Jumaat),Kanak-kanak/ Warga Emas/ OKU,148.50,150.00,114.49,120.00,null,"{""package_name"":""Buffet Makan Malam (Isnin-Jumaat)"",""variationsDetail"":{""name"":""Kanak-kanak/ Warga Emas/ OKU"",""price"":""148.50"",""market_price"":""150.00"",""agent_price"":""114.49"",""agent_market_price"":""120.00"",""minimum_selling_price"":null}}"
50007,Restoran Berputar Atmosphere 360 di Menara KL,49,https://www.klook.com/en-GB/activity/50007-restoran-berputar-atmosphere-360-menara-kl/,Kuala Lumpur,814,Buffet Makan Tengah Hari (Sabtu-Ahad),Dewasa,103.95,105.00,100.19,105.00,null,"{""package_name"":""Buffet Makan Tengah Hari (Sabtu-Ahad)"",""variationsDetail"":{""name"":""Dewasa"",""price"":""103.95"",""market_price"":""105.00"",""agent_price"":""100.19"",""agent_market_price"":""105.00"",""minimum_selling_price"":null}}"
50007,Restoran Berputar Atmosphere 360 di Menara KL,49,https://www.klook.com/en-GB/activity/50007-restoran-berputar-atmosphere-360-menara-kl/,Kuala Lumpur,814,Buffet Makan Tengah Hari (Sabtu-Ahad),Kanak-kanak/ Warga Emas/ OKU,74.25,75.00,71.55,75.00,null,"{""package_name"":""Buffet Makan Tengah Hari (Sabtu-Ahad)"",""variationsDetail"":{""name"":""Kanak-kanak/ Warga Emas/ OKU"",""price"":""74.25"",""market_price"":""75.00"",""agent_price"":""71.55"",""agent_market_price"":""75.00"",""minimum_selling_price"":null}}"
50007,Restoran Berputar Atmosphere 360 di Menara KL,49,https://www.klook.com/en-GB/activity/50007-restoran-berputar-atmosphere-360-menara-kl/,Kuala Lumpur,814,Buffet Makan Tengah Hari (Sabtu-Ahad),Kanak-kanak (Umur 5 ke bawah),30.00,30.00,28.65,30.00,null,"{""package_name"":""Buffet Makan Tengah Hari (Sabtu-Ahad)"",""variationsDetail"":{""name"":""Kanak-kanak (Umur 5 ke bawah)"",""price"":""30.00"",""market_price"":""30.00"",""agent_price"":""28.65"",""agent_market_price"":""30.00"",""minimum_selling_price"":null}}"
50007,Restoran Berputar Atmosphere 360 di Menara KL,49,https://www.klook.com/en-GB/activity/50007-restoran-berputar-atmosphere-360-menara-kl/,Kuala Lumpur,814,Buffet Minum Petang (Sabtu-Ahad),Dewasa,82.19,83.00,79.19,83.00,null,"{""package_name"":""Buffet Minum Petang (Sabtu-Ahad)"",""variationsDetail"":{""name"":""Dewasa"",""price"":""82.19"",""market_price"":""83.00"",""agent_price"":""79.19"",""agent_market_price"":""83.00"",""minimum_selling_price"":null}}"
50007,Restoran Berputar Atmosphere 360 di Menara KL,49,https://www.klook.com/en-GB/activity/50007-restoran-berputar-atmosphere-360-menara-kl/,Kuala Lumpur,814,Buffet Minum Petang (Sabtu-Ahad),Kanak-kanak/ Warga Emas/ OKU,65.35,66.00,62.99,66.00,null,"{""package_name"":""Buffet Minum Petang (Sabtu-Ahad)"",""variationsDetail"":{""name"":""Kanak-kanak/ Warga Emas/ OKU"",""price"":""65.35"",""market_price"":""66.00"",""agent_price"":""62.99"",""agent_market_price"":""66.00"",""minimum_selling_price"":null}}"
50007,Restoran Berputar Atmosphere 360 di Menara KL,49,https://www.klook.com/en-GB/activity/50007-restoran-berputar-atmosphere-360-menara-kl/,Kuala Lumpur,814,Buffet Minum Petang (Sabtu-Ahad),Kanak-kanak (Umur 5 ke bawah),25.00,25.00,23.85,25.00,null,"{""package_name"":""Buffet Minum Petang (Sabtu-Ahad)"",""variationsDetail"":{""name"":""Kanak-kanak (Umur 5 ke bawah)"",""price"":""25.00"",""market_price"":""25.00"",""agent_price"":""23.85"",""agent_market_price"":""25.00"",""minimum_selling_price"":null}}"
50007,Restoran Berputar Atmosphere 360 di Menara KL,49,https://www.klook.com/en-GB/activity/50007-restoran-berputar-atmosphere-360-menara-kl/,Kuala Lumpur,814,Buffet Makan Malam (Sabtu-Ahad),Dewasa,196.05,198.00,188.89,198.00,null,"{""package_name"":""Buffet Makan Malam (Sabtu-Ahad)"",""variationsDetail"":{""name"":""Dewasa"",""price"":""196.05"",""market_price"":""198.00"",""agent_price"":""188.89"",""agent_market_price"":""198.00"",""minimum_selling_price"":null}}"
50007,Restoran Berputar Atmosphere 360 di Menara KL,49,https://www.klook.com/en-GB/activity/50007-restoran-berputar-atmosphere-360-menara-kl/,Kuala Lumpur,814,Buffet Makan Malam (Sabtu-Ahad),Kanak-kanak/ Warga Emas/ OKU,148.50,150.00,143.10,150.00,null,"{""package_name"":""Buffet Makan Malam (Sabtu-Ahad)"",""variationsDetail"":{""name"":""Kanak-kanak/ Warga Emas/ OKU"",""price"":""148.50"",""market_price"":""150.00"",""agent_price"":""143.10"",""agent_market_price"":""150.00"",""minimum_selling_price"":null}}"
50007,Restoran Berputar Atmosphere 360 di Menara KL,49,https://www.klook.com/en-GB/activity/50007-restoran-berputar-atmosphere-360-menara-kl/,Kuala Lumpur,814,Buffet Makan Malam (Sabtu-Ahad),Kanak-kanak (Umur 5 ke bawah),50.00,50.00,47.70,50.00,null,"{""package_name"":""Buffet Makan Malam (Sabtu-Ahad)"",""variationsDetail"":{""name"":""Kanak-kanak (Umur 5 ke bawah)"",""price"":""50.00"",""market_price"":""50.00"",""agent_price"":""47.70"",""agent_market_price"":""50.00"",""minimum_selling_price"":null}}"
37130,Lobby Lounge at Shangri-La Kuala Lumpur,51,https://www.klook.com/en-GB/activity/37130-lobby-lounge-shangri-la-hotel-kuala-lumpur/,Kuala Lumpur,779,[CNY Promo] APPLE Afternoon Tea,Person,115.35,135.80,113.85,135.80,null,"{""package_name"":""[CNY Promo] APPLE Afternoon Tea"",""variationsDetail"":{""name"":""Person"",""price"":""115.35"",""market_price"":""135.80"",""agent_price"":""113.85"",""agent_market_price"":""135.80"",""minimum_selling_price"":null}}"
37130,Lobby Lounge at Shangri-La Kuala Lumpur,51,https://www.klook.com/en-GB/activity/37130-lobby-lounge-shangri-la-hotel-kuala-lumpur/,Kuala Lumpur,779,[CNY Promo] APPLE Afternoon Tea (Delivery/Takeaway),Person,115.35,135.80,113.85,135.80,null,"{""package_name"":""[CNY Promo] APPLE Afternoon Tea (Delivery/Takeaway)"",""variationsDetail"":{""name"":""Person"",""price"":""115.35"",""market_price"":""135.80"",""agent_price"":""113.85"",""agent_market_price"":""135.80"",""minimum_selling_price"":null}}"
55179,DIY Pottery Workshop in Paradigm Mall Petaling Jaya,34,https://www.klook.com/en-GB/activity/55179-paradigm-mall-pj-pottery-class-good-times-diy-lifestyle-cafe/,Selangor,738,Pottery Experience (2 Artwork),Person,105.00,110.00,93.29,110.00,null,"{""package_name"":""Pottery Experience (2 Artwork)"",""variationsDetail"":{""name"":""Person"",""price"":""105.00"",""market_price"":""110.00"",""agent_price"":""93.29"",""agent_market_price"":""110.00"",""minimum_selling_price"":null}}"
55179,DIY Pottery Workshop in Paradigm Mall Petaling Jaya,34,https://www.klook.com/en-GB/activity/55179-paradigm-mall-pj-pottery-class-good-times-diy-lifestyle-cafe/,Selangor,738,Pottery Experience (4 Artwork),Person,185.00,190.00,161.15,190.00,null,"{""package_name"":""Pottery Experience (4 Artwork)"",""variationsDetail"":{""name"":""Person"",""price"":""185.00"",""market_price"":""190.00"",""agent_price"":""161.15"",""agent_market_price"":""190.00"",""minimum_selling_price"":null}}"
50474,Penang Bird Park Ticket,50,https://www.klook.com/en-GB/activity/50474-penang-bird-park-admission-ticket/,Penang,732,Admission Ticket,Malaysian Adult,36.00,38.00,32.25,38.00,null,"{""package_name"":""Admission Ticket"",""variationsDetail"":{""name"":""Malaysian Adult"",""price"":""36.00"",""market_price"":""38.00"",""agent_price"":""32.25"",""agent_market_price"":""38.00"",""minimum_selling_price"":null}}"
50474,Penang Bird Park Ticket,50,https://www.klook.com/en-GB/activity/50474-penang-bird-park-admission-ticket/,Penang,732,Admission Ticket,Malaysian Child (Below 12 years old),13.50,15.00,12.75,15.00,null,"{""package_name"":""Admission Ticket"",""variationsDetail"":{""name"":""Malaysian Child (Below 12 years old)"",""price"":""13.50"",""market_price"":""15.00"",""agent_price"":""12.75"",""agent_market_price"":""15.00"",""minimum_selling_price"":null}}"
50474,Penang Bird Park Ticket,50,https://www.klook.com/en-GB/activity/50474-penang-bird-park-admission-ticket/,Penang,732,Admission Ticket,Non-Malaysian Adult,43.00,45.00,38.19,45.00,null,"{""package_name"":""Admission Ticket"",""variationsDetail"":{""name"":""Non-Malaysian Adult"",""price"":""43.00"",""market_price"":""45.00"",""agent_price"":""38.19"",""agent_market_price"":""45.00"",""minimum_selling_price"":null}}"
50474,Penang Bird Park Ticket,50,https://www.klook.com/en-GB/activity/50474-penang-bird-park-admission-ticket/,Penang,732,Admission Ticket,Non-Malaysian Child (Below 12 years old),18.00,20.00,16.99,20.00,null,"{""package_name"":""Admission Ticket"",""variationsDetail"":{""name"":""Non-Malaysian Child (Below 12 years old)"",""price"":""18.00"",""market_price"":""20.00"",""agent_price"":""16.99"",""agent_market_price"":""20.00"",""minimum_selling_price"":null}}"
50474,Penang Bird Park Ticket,50,https://www.klook.com/en-GB/activity/50474-penang-bird-park-admission-ticket/,Penang,732,[Up To 15% OFF] Family Combo Malaysian Admission Ticket,[Package A] 2 Adults + 1 Child,80.00,91.00,74.20,91.00,null,"{""package_name"":""[Up To 15% OFF] Family Combo Malaysian Admission Ticket"",""variationsDetail"":{""name"":""[Package A] 2 Adults + 1 Child"",""price"":""80.00"",""market_price"":""91.00"",""agent_price"":""74.20"",""agent_market_price"":""91.00"",""minimum_selling_price"":null}}"
50474,Penang Bird Park Ticket,50,https://www.klook.com/en-GB/activity/50474-penang-bird-park-admission-ticket/,Penang,732,[Up To 15% OFF] Family Combo Malaysian Admission Ticket,[Package B] 2 Adults + 2 Child,92.00,106.00,85.89,106.00,null,"{""package_name"":""[Up To 15% OFF] Family Combo Malaysian Admission Ticket"",""variationsDetail"":{""name"":""[Package B] 2 Adults + 2 Child"",""price"":""92.00"",""market_price"":""106.00"",""agent_price"":""85.89"",""agent_market_price"":""106.00"",""minimum_selling_price"":null}}"
50474,Penang Bird Park Ticket,50,https://www.klook.com/en-GB/activity/50474-penang-bird-park-admission-ticket/,Penang,732,[Up To 15% OFF] Family Combo Malaysian Admission Ticket,[Package C] 2 Adults + 3 Child,102.50,121.00,97.55,121.00,null,"{""package_name"":""[Up To 15% OFF] Family Combo Malaysian Admission Ticket"",""variationsDetail"":{""name"":""[Package C] 2 Adults + 3 Child"",""price"":""102.50"",""market_price"":""121.00"",""agent_price"":""97.55"",""agent_market_price"":""121.00"",""minimum_selling_price"":null}}"
